1128,Sài Gòn Givral Bakery - Phan Xích Long,https://images.foody.vn/res/g1/3267/prof/s576x330/foody-mobile-imhd95bw-jpg-343-635902673181153743.jpg,https://www.foody.vn/ho-chi-minh/sai-gon-givral-bakery-since-1950,Tiệm bánh,7.1,20," 244 Phan Xích Long, P. 2",Quận Phú Nhuận,TP. HCM,10.797418,106.690609, 06:30 - 22:00,25.000đ - 77.000đ,,sai-gon-givral-bakery-since-1950
1129,Oasis Cafe,,https://www.foody.vn/ho-chi-minh/oasis-cafe-le-van-sy,Café/Dessert,5.9,90,"176/1B Lê Văn Sỹ, P. 10",Quận Phú Nhuận,TP. HCM,10.792731,106.670895, 08:00 - 22:00,15.000đ - 30.000đ,,oasis-cafe-le-van-sy
1130,1985 Cafe,https://images.foody.vn/res/g1/5015/prof/s576x330/foody-mobile-1985-cafe.jpg,https://www.foody.vn/ho-chi-minh/1985-cafe,Café/Dessert,6.6,62,"7A/67 Thành Thái, P. 14",Quận 10,TP. HCM,10.769167,106.663814, 08:30 - 23:00,35.000đ - 220.000đ,,1985-cafe
1131,Shangri La Coffee - Cao Thắng,https://images.foody.vn/res/g65/641212/prof/s576x330/foody-mobile-59vto21l-jpg-692-636251823085456087.jpg,https://www.foody.vn/ho-chi-minh/shangri-la-coffee-cao-thang,Café/Dessert,7.6,93,240 Cao Thắng,Quận 10,TP. HCM,10.774635,106.676447, 09:00 - 22:00,12.000đ - 20.000đ,,shangri-la-coffee-cao-thang
1132,Bún Đậu Tràng An - Lạc Long Quân,https://images.foody.vn/res/g70/697621/prof/s576x330/foody-mobile-hmbb-jpg.jpg,https://www.foody.vn/ho-chi-minh/bun-dau-trang-an-lac-long-quan,Quán ăn,8,2,"279 Lạc Long Quân, P. 3",Quận 11,TP. HCM,10.765208,106.642205, 09:00 - 22:00,25.000đ - 35.000đ,,bun-dau-trang-an-lac-long-quan
1133,Bún Đậu Tràng An - Nguyễn Duy Dương,https://images.foody.vn/res/g17/162950/prof/s576x330/foody-mobile-zdfaoeq7-jpg-246-635941795955865605.jpg,https://www.foody.vn/ho-chi-minh/bun-dau-trang-an,Quán ăn,7.6,77,"51 Nguyễn Duy Dương, P. 8",Quận 5,TP. HCM,10.7562935,106.671757, 09:00 - 21:00,25.000đ - 35.000đ,,bun-dau-trang-an
1134,Shangri La Coffee - Tân Chánh Hiệp 18,https://images.foody.vn/res/g24/234543/prof/s576x330/foody-mobile-yhcrhq9m-jpg-171-636010777555300999.jpg,https://www.foody.vn/ho-chi-minh/shangri-la-coffee-tan-chanh-hiep-18,Café/Dessert,7,9,110 Tân Chánh Hiệp 18,Quận 12,TP. HCM,10.8650381,106.6183226, 08:00 - 23:00,20.000đ - 50.000đ,,shangri-la-coffee-tan-chanh-hiep-18
1135,iTune Coffee - Sư Vạn Hạnh,https://images.foody.vn/res/g11/107358/prof/s576x330/foody-mobile-2-jpg-496-635889739505006135.jpg,https://www.foody.vn/ho-chi-minh/itune-coffee-su-van-hanh,Café/Dessert,7.4,74,"573/10 Sư Vạn Hạnh, P. 13",Quận 10,TP. HCM,10.7761354,106.666256, 07:00 - 22:00,30.000đ - 45.000đ,,itune-coffee-su-van-hanh
1136,Vịt Quay Phát Thành,https://images.foody.vn/res/g4/30355/prof/s576x330/foody-upload-api-foody-mobile-12-jpg-181205113158.jpg,https://www.foody.vn/ho-chi-minh/vit-quay-phat-thanh,Quán ăn,6.8,80,"132 Bùi Hữu Nghĩa, P. 7",Quận 5,TP. HCM,10.755272,106.674422, 05:30 - 21:00,100.000đ - 550.000đ,,vit-quay-phat-thanh
1137,The Maker Concept Cafe,https://images.foody.vn/res/g20/196237/prof/s576x330/foody-mobile-t1-jpg-567-635859679546420054.jpg,https://www.foody.vn/ho-chi-minh/the-maker-concept-cafe,Café/Dessert,7.5,70,"Tầng 3, 42 Nguyễn Huệ",Quận 1,TP. HCM,10.773971,106.704274, 08:00 - 22:00,30.000đ - 80.000đ,,the-maker-concept-cafe
1138,Bánh Giò Bánh Chưng Mẹ Múp - Nguyễn Thái Học,https://images.foody.vn/res/g95/949422/prof/s576x330/foody-upload-api-foody-mobile-4-200220090544.jpg,https://www.foody.vn/ho-chi-minh/banh-gio-banh-chung-me-mup-nguyen-thai-hoc,Quán ăn,8.8,3,"219 Nguyễn Thái Học, P. Cầu Ông Lãnh",Quận 1,TP. HCM,10.765554,106.696685, 08:00 - 20:00,5.000đ - 50.000đ,,banh-gio-banh-chung-me-mup-nguyen-thai-hoc
1139,Pastamania - Nhà Hàng Ý - Aeon Mall Tân Phú,https://images.foody.vn/res/g97/965876/prof/s576x330/foody-upload-api-foody-mobile-avt_now_pastamania-200410154615.jpg,https://www.foody.vn/ho-chi-minh/pastamania-nha-hang-y-aeon-mall-tan-phu,Nhà hàng,7.7,2,"Lot T37 Aeon Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ",Quận Tân Phú,TP. HCM,10.801625,106.617579, 10:30 - 21:30,50.000đ - 250.000đ,,pastamania-nha-hang-y-aeon-mall-tan-phu
1140,Pastamania - Nhà Hàng Ý - SC Vivo City,https://images.foody.vn/res/g75/742968/prof/s576x330/foody-upload-api-foody-mobile-avt_now_pastamania-200410154630.jpg,https://www.foody.vn/ho-chi-minh/pastamania-nha-hang-y-sc-vivo-city,Nhà hàng,8,27,"Tàng 5 SC Vivo City, 1058 Nguyễn Văn Linh, P. Tân Phong",Quận 7,TP. HCM,10.73027536,106.7036129, 10:30 - 21:30,55.000đ - 250.000đ,,pastamania-nha-hang-y-sc-vivo-city
1141,Pastamania - Nhà Hàng Ý - Vạn Hạnh Mall,https://images.foody.vn/res/g72/718744/prof/s576x330/foody-upload-api-foody-mobile-avt_now_pastamania-200410154625.jpg,https://www.foody.vn/ho-chi-minh/pastamania-nha-hang-y-van-hanh-mall,Nhà hàng,7.6,65,"Tầng 6 GH 6-17 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12",Quận 10,TP. HCM,10.77084296,106.6699317, 09:00 - 21:30,45.000đ - 250.000đ,,pastamania-nha-hang-y-van-hanh-mall
1142,Pastamania - Nhà Hàng Ý - Crescent Mall,https://images.foody.vn/res/g71/702352/prof/s576x330/foody-upload-api-foody-mobile-avt_now_pastamania-200410154636.jpg,https://www.foody.vn/ho-chi-minh/pastamania-crescent-mall,Nhà hàng,7.3,38," GF-28 Tầng Trệt TTTM Crescent Mall, 101 Tôn Dật Tiên",Quận 7,TP. HCM,10.7290876,106.7188568, 10:30 - 21:30,50.000đ - 250.000đ,,pastamania-crescent-mall
1143,Bánh Giò Bánh Chưng Mẹ Múp - Hoàng Diệu,https://images.foody.vn/res/g78/776100/prof/s576x330/foody-upload-api-foody-mobile-4-200220090536.jpg,https://www.foody.vn/ho-chi-minh/banh-gio-banh-chung-me-mup,Quán ăn,8,113,"196 Hoàng Diệu, P. 8",Quận 4,TP. HCM,10.762627,106.702517, 06:00 - 22:00,5.000đ - 50.000đ,,banh-gio-banh-chung-me-mup
1144,Lộc Vừng Cafe - Trường Sa,https://images.foody.vn/res/g1/8131/prof/s576x330/foody-mobile-a1-jpg-859-635768844426947147.jpg,https://www.foody.vn/ho-chi-minh/cafe-loc-vung-mieu-noi,Café/Dessert,7.4,57,"386 - 388 Trường Sa, P. 2",Quận Phú Nhuận,TP. HCM,10.79677,106.686634, 07:00 - 22:30,30.000đ - 77.000đ,,cafe-loc-vung-mieu-noi
1145,Ốc Chị Em 2,https://images.foody.vn/res/g71/707669/prof/s576x330/foody-upload-api-foody-mobile-17-jpg-180629114239.jpg,https://www.foody.vn/ho-chi-minh/oc-chi-em-2,Quán ăn,6.6,46,"75 Hồ Tùng Mậu, P. Bến Nghé",Quận 1,TP. HCM,10.771927,106.70364, 10:00 - 22:00,30.000đ - 60.000đ,,oc-chi-em-2
1146,Ốc Chị Em,https://images.foody.vn/res/g8/71644/prof/s576x330/foody-mobile-oc-cong-truong-jpg-818-636225951135668740.jpg,https://www.foody.vn/ho-chi-minh/oc-chi-em,Quán ăn,5.8,72,Tầng Thượng 6B Công Trường Quốc Tế,Quận 3,TP. HCM,10.783174,106.695721, 17:00 - 22:30,50.000đ - 150.000đ,,oc-chi-em
1147,Ganesh - Ẩm Thực Ấn Độ - Hai Bà Trưng,https://images.foody.vn/res/g7/67032/prof/s576x330/foody-mobile-ganesh-hai-ba-trung-tp-hcm-140317045838.jpg,https://www.foody.vn/ho-chi-minh/ganesh-hai-ba-trung,Nhà hàng,7.4,55,"38 Hai Bà Trưng, P. Bến Nghé",Quận 1,TP. HCM,10.776861,106.704669, 11:30 - 22:00,100.000đ - 300.000đ,,ganesh-hai-ba-trung
1148,Cơm Gà Đông Nguyên - Hà Huy Tập,https://images.foody.vn/res/g99/984623/prof/s576x330/foody-upload-api-foody-mobile-foody-upload-api-foo-191127093903.jpg,https://www.foody.vn/ho-chi-minh/com-ga-dong-nguyen-ha-huy-tap,Quán ăn,8,1,"53 Hà Huy Tập, P. Tân Phong",Quận 7,TP. HCM,10.726334,106.710351, 10:30 - 14:30 | 17:00 - 20:30,50.000đ - 80.000đ,,com-ga-dong-nguyen-ha-huy-tap
1149,Cơm Gà Đông Nguyên - Nguyễn Trãi,,https://www.foody.vn/ho-chi-minh/com-ga-dong-nguyen-nguyen-trai,"Nhà hàng, Quán ăn",6.6,80,"801 Nguyễn Trãi, P. 14",Quận 5,TP. HCM,10.75284,106.658481, 10:00 - 20:00,50.000đ - 80.000đ,,com-ga-dong-nguyen-nguyen-trai
1150,Ốc Xinh,https://images.foody.vn/res/g1/1208/prof/s576x330/foody-mobile-jq8gsr8u-jpg-254-636276012071233531.jpg,https://www.foody.vn/ho-chi-minh/oc-xinh,Quán ăn,7.1,69,"002 Lô B5 Chung Cư Phường 3, Đường 12B",Quận 4,TP. HCM,10.754569,106.700496, 11:00 - 23:00 | 15:00 - 23:00,18.000đ - 39.000đ,,oc-xinh
1151,Past & Present Coffee,https://images.foody.vn/res/g30/297988/prof/s576x330/foody-upload-api-foody-mobile-7-190313145750.jpg,https://www.foody.vn/ho-chi-minh/past-present-coffee,Café/Dessert,7.1,100,"281 Phan Xích Long, P. 2",Quận Phú Nhuận,TP. HCM,10.7999499,106.6846989, 08:00 - 22:30,12.000đ - 100.000đ,,past-present-coffee
1152,Cơm Gà Phú Yên Rơm,,https://www.foody.vn/ho-chi-minh/com-ga-phu-yen-rom,Quán ăn,7.7,92,"595/015 Chung Cư 96 Căn, Cách Mạng Tháng 8, P. 15",Quận 10,TP. HCM,10.78327,106.668076, 10:30 - 22:00,35.000đ - 100.000đ,,com-ga-phu-yen-rom
1153,Sủi Cảo 193 - Hà Tôn Quyền,https://images.foody.vn/res/g3/21225/prof/s576x330/foody-mobile-sui-cao-193-mb-jpg-795-635719072674189868.jpg,https://www.foody.vn/ho-chi-minh/sui-cao-193,Quán ăn,7.2,92,"193 Hà Tôn Quyền, P. 4",Quận 11,TP. HCM,10.75800311,106.6526965, 10:30 - 23:59,15.000đ - 55.000đ,,sui-cao-193
1154,Chip Chip - Trà Sữa Thạch Phô Mai - Lê Đức Thọ,https://images.foody.vn/res/g15/145745/prof/s576x330/foody-mobile-chip-chip-mb-jpg-979-635704021861263314.jpg,https://www.foody.vn/ho-chi-minh/chip-chip-tra-sua-thach-pho-mai-le-duc-tho,Café/Dessert,7.3,88,"40/20 Lê Đức Thọ, P. 7",Quận Gò Vấp,TP. HCM,10.832722,106.683096, 09:00 - 22:30,10.000đ - 20.000đ,,chip-chip-tra-sua-thach-pho-mai-le-duc-tho
1155,Chivago Chicken - Gà rán Hàn Quốc & Bia,,https://www.foody.vn/ho-chi-minh/chivago-chicken-ga-ran-han-quoc-bia,Quán ăn,8.7,58,"161 Nguyễn Thái Học, P. Phạm Ngũ Lão",Quận 1,TP. HCM,10.768214,106.695243, 00:01 - 03:00 | 11:00 - 23:59,100.000đ - 500.000đ,,chivago-chicken-ga-ran-han-quoc-bia
1156,Sushi Moon - Đường 10 Cư Xá Ra Đa,https://images.foody.vn/res/g15/144702/prof/s576x330/foody-mobile-oy6wiio4-jpg-896-635779045395059413.jpg,https://www.foody.vn/ho-chi-minh/sushi-moon-duong-10-cu-xa-ra-da,Quán ăn,7.5,73,"107 Đường 10 Cư Xá Rada, P. 13",Quận 6,TP. HCM,10.7537357,106.626999, 11:00 - 22:00,25.000đ - 90.000đ,,sushi-moon-duong-10-cu-xa-ra-da
1157,The Vintage Coffee,https://images.foody.vn/res/g16/152438/prof/s576x330/foody-mobile-hmb-h-jpg-606-635787072160348213.jpg,https://www.foody.vn/ho-chi-minh/vintage-coffee-dinh-tien-hoang,"Café/Dessert, Quán ăn",7.6,65,"136A Đinh Tiên Hoàng, P. 1",Quận Bình Thạnh,TP. HCM,10.7995864,106.696493, 07:00 - 23:00,15.000đ - 45.000đ,,vintage-coffee-dinh-tien-hoang
1158,Bò Né 2 Chị Em - Đường D2,https://images.foody.vn/res/g5/42062/prof/s576x330/foody-mobile-pyo1ii21-jpg-992-636078212675135988.jpg,https://www.foody.vn/ho-chi-minh/bo-ne-2-chi-em-duong-d-2,Quán ăn,5.4,45,"128 Đường D2, P. 25",Quận Bình Thạnh,TP. HCM,10.804776,106.715926, 07:00 - 21:00,26.000đ - 44.000đ,,bo-ne-2-chi-em-duong-d-2
1159,Bò Né Hai Chị Em - Quang Trung,https://images.foody.vn/res/g1/4861/prof/s576x330/foody-mobile-bo-ne-hai-chi-em-quang-trung.jpg,https://www.foody.vn/ho-chi-minh/bo-ne-hai-chi-em-quang-trung,Quán ăn,5.6,95,"460 Quang Trung, P. 10",Quận Gò Vấp,TP. HCM,10.833733,106.665707, 06:00 - 13:00 | 16:30 - 22:00,50.000đ - 110.000đ,,bo-ne-hai-chi-em-quang-trung
1160,BiaCraft - Phạm Viết Chánh,https://images.foody.vn/res/g96/953602/prof/s576x330/foody-upload-api-foody-mobile-foody-upload-api-foo-190905153138.jpg,https://www.foody.vn/ho-chi-minh/biacraft-pham-viet-chanh,Beer club,10,3,"83 Phạm Viết Chánh, P. 19",Quận Bình Thạnh,TP. HCM,10.790168,106.712211, 00:01 - 02:00 | 16:00 - 23:59,40.000đ - 200.000đ,,biacraft-pham-viet-chanh
1161,BiaCraft - Hoàng Việt,https://images.foody.vn/res/g90/896400/prof/s576x330/foody-upload-api-foody-mobile-4-190325083736.jpg,https://www.foody.vn/ho-chi-minh/bia-craft-hoang-viet,Quán ăn,8.6,2,"26 Hoàng Việt, P. 4",Quận Tân Bình,TP. HCM,10.795274,106.659081, 11:00 - 23:00,10.000đ - 70.000đ,,bia-craft-hoang-viet
1162,BiaCraft - Nam Kỳ Khởi Nghĩa,https://images.foody.vn/res/g89/887571/prof/s576x330/foody-upload-api-foody-mobile-hmm-190215101402.jpg,https://www.foody.vn/ho-chi-minh/bia-craft-nam-ky-khoi-nghia,Beer club,7.9,4,"110 Nam Kỳ Khởi Nghĩa, P. Bến Nghé",Quận 1,TP. HCM,10.774644,106.699635, 11:00 - 23:30,40.000đ - 260.000đ,,bia-craft-nam-ky-khoi-nghia
1163,BiaCraft - Trường Sa,https://images.foody.vn/res/g75/744852/prof/s576x330/foody-upload-api-foody-mobile-2-gif-180531103428.jpg,https://www.foody.vn/ho-chi-minh/bia-craft-truong-sa,Beer club,7,27,300 Trường Sa,Quận Phú Nhuận,TP. HCM,10.79606633,106.6914055, 11:00 - 23:00,30.000đ - 250.000đ,,bia-craft-truong-sa
1164,BiaCraft - Lê Ngô Cát,https://images.foody.vn/res/g28/279681/prof/s576x330/foody-mobile-bia-jpg-888-636135476030761437.jpg,https://www.foody.vn/ho-chi-minh/biacraft-artisan-ales,Beer club,7.3,66,1 Lê Ngô Cát,Quận 3,TP. HCM,10.77633,106.685453, 11:00 - 22:30,40.000đ - 200.000đ,,biacraft-artisan-ales
1165,BiaCraft - Xuân Thủy,https://images.foody.vn/res/g17/169288/prof/s576x330/foody-upload-api-foody-mobile-foody-upload-api-foo-181119101344.jpg,https://www.foody.vn/ho-chi-minh/bia-craft-xuan-thuy,"Quán ăn, Quán nhậu",6.9,9,"90 Xuân Thủy, P. Thảo Điền",Quận 2,TP. HCM,10.803701,106.734523, 11:00 - 00:00,40.000đ - 100.000đ,,bia-craft-xuan-thuy
1166,Bò Né Hai Chị Em - Xuân Diệu,https://images.foody.vn/res/g1/1131/prof/s576x330/foody-mobile-bo-ne-hai-chi-em-xuan-dieu.jpg,https://www.foody.vn/ho-chi-minh/bo-ne-hai-chi-em-xuan-dieu,Quán ăn,5.5,123,"14 Xuân Diệu, P 4",Quận Tân Bình,TP. HCM,10.795653,106.655579, 07:00 - 22:00,40.000đ - 77.000đ,,bo-ne-hai-chi-em-xuan-dieu
1167,Chu Dimsum House,https://images.foody.vn/res/g75/747361/prof/s576x330/foody-upload-api-foody-mobile-411-jpg-181120091534.jpg,https://www.foody.vn/ho-chi-minh/chu-dimsum-house,Nhà hàng,7.7,65,"708 Âu Cơ, P. 14",Quận Tân Bình,TP. HCM,10.792403,106.639382, 06:30 - 22:00,25.000đ - 90.000đ,,chu-dimsum-house
1168,Poké - The Hawaiian Salad Bowl,,https://www.foody.vn/ho-chi-minh/poke,Quán ăn,7.4,87,"218/5 Nam Kỳ Khởi Nghĩa, P. 6",Quận 3,TP. HCM,10.783323,106.69137, 10:00 - 21:00,79.000đ - 120.000đ,,poke
1169,Cơm Gà Hồng Xương - Nguyễn Trãi,https://images.foody.vn/res/g1/3419/prof/s576x330/foody-mobile-nkflk6dq-jpg-410-636166989707343351.jpg,https://www.foody.vn/ho-chi-minh/com-ga-hong-xuong-nguyen-trai,Quán ăn,6.5,63,"357 Nguyễn Trãi, P. Nguyễn Cư Trinh",Quận 1,TP. HCM,10.760958,106.685774, 10:30 - 22:30,50.000đ - 165.000đ,,com-ga-hong-xuong-nguyen-trai
1170,Cơm Gà Hồng Xương - Lê Văn Sỹ,https://images.foody.vn/res/g1/24/prof/s576x330/foody-mobile-com-ga-hong-xuong-le-van-sy.jpg,https://www.foody.vn/ho-chi-minh/com-ga-hong-xuong-le-van-sy,Quán ăn,6.3,89,"173 Lê Văn Sỹ, P. 14",Quận Phú Nhuận,TP. HCM,10.792328,106.671072, 07:00 - 22:00,50.000đ - 110.000đ,,com-ga-hong-xuong-le-van-sy
1173,Royal Tea Viet Nam By HongKong - 5 Quang Trung,https://images.foody.vn/res/g76/750651/prof/s576x330/foody-upload-api-foody-mobile-hmn-jpg-180614093625.jpg,https://www.foody.vn/ho-chi-minh/royal-tea-viet-nam-by-hongkong-5-quang-trung,Café/Dessert,6.2,15,"5 (số cũ 643) Quang Trung, P. 11",Quận Gò Vấp,TP. HCM,10.835622,106.661161, 09:00 - 22:00,35.000đ - 55.000đ,,royal-tea-viet-nam-by-hongkong-5-quang-trung
1174,Royaltea Vietnam By Hongkong - Vincom Mega Mall Thảo Điền,https://images.foody.vn/res/g74/736521/prof/s576x330/foody-upload-api-foody-mobile-hmbb-jpg-180426145331.jpg,https://www.foody.vn/ho-chi-minh/royaltea-vietnam-by-hongkong-vincom-mega-mall-thao-dien,Café/Dessert,8.7,3,"L4 - K1 Vincom Mega Mall Thảo Điền, 159 Xa Lộ Hà Nội, P. Thảo Điền",Quận 2,TP. HCM,10.8023027,106.7409539, 09:00 - 22:00,30.000đ - 70.000đ,,royaltea-vietnam-by-hongkong-vincom-mega-mall-thao-dien
1175,Royaltea Vietnam By Hongkong - Cộng Hòa,https://images.foody.vn/res/g71/708982/prof/s576x330/foody-upload-api-foody-mobile-54-jpg-181116112928.jpg,https://www.foody.vn/ho-chi-minh/royaltea-vietnam-by-hongkong-cong-hoa,Café/Dessert,7.4,118,"33 Cộng Hòa, P. 4",Quận Tân Bình,TP. HCM,10.800968,106.65669, 09:00 - 22:00,30.000đ - 70.000đ,,royaltea-vietnam-by-hongkong-cong-hoa
1176,Boheme Pub - Bùi Viện,https://images.foody.vn/res/g4/36418/prof/s576x330/foody-mobile-boheme-pub-bui-vien-chill-out-pre-drink-get-drunk-tonight--tp-hcm.jpg,https://www.foody.vn/ho-chi-minh/boheme-pub-bui-vien,Bar/Pub,6.2,69,"28/2A Bùi Viện, P. Phạm Ngũ Lão",Quận 1,TP. HCM,10.767976,106.694573, 19:00 - 02:00,50.000đ - 165.000đ,,boheme-pub-bui-vien
1177,Imotaro - Lẩu & Món Nhật,https://images.foody.vn/res/g1/5352/prof/s576x330/foody-mobile-imotaro-mb-jpg-273-635838942781261385.jpg,https://www.foody.vn/ho-chi-minh/imotaro-lau-mon-nhat,Nhà hàng,7.8,47,"Lầu 2, 8A1 Lê Thánh Tôn",Quận 1,TP. HCM,10.781688,106.705527, 11:30 - 23:00,300.000đ - 1.000.000đ,,imotaro-lau-mon-nhat
1178,Buffet Tân Cảng - Lẩu & Nướng,https://images.foody.vn/res/g1/2423/prof/s576x330/foody-mobile-hmb-bu-jpg-985-635772240829369852.jpg,https://www.foody.vn/ho-chi-minh/buffet-tan-cang,"Nhà hàng, Buffet",6.9,50,"A100 Ung Văn Khiêm, P. 25",Quận Bình Thạnh,TP. HCM,10.800321,106.724818, 17:00 - 22:00,290.000đ - 352.000đ,,buffet-tan-cang
1179,Bún Chả Hà Nội Xuân Tứ,,https://www.foody.vn/ho-chi-minh/bun-cha-xuan-tu,Quán ăn,6.2,106,"291A Hoàng Văn Thụ, P. 2",Quận Tân Bình,TP. HCM,10.80040834,106.6638096, 08:00 - 21:00,40.000đ - 66.000đ,,bun-cha-xuan-tu
1180,"Cơm Bò, Beefsteak & Mì Ý Spaghetti - Anni",https://images.foody.vn/res/g10/93605/prof/s576x330/foody-upload-api-foody-mobile-2-190111144926.jpg,https://www.foody.vn/ho-chi-minh/anni-s-house-com-tam-bo-kho-beefsteak,Quán ăn,6.8,75,"273/1 Tô Hiến Thành, P. 13",Quận 10,TP. HCM,10.7783209,106.6666333, 10:00 - 22:00,20.000đ - 40.000đ,,anni-s-house-com-tam-bo-kho-beefsteak
1181,Koneko Cafe - Nguyễn Gia Trí,https://images.foody.vn/res/g4/35465/prof/s576x330/foody-mobile-koneko-cafe-duong-d2-tp-hcm.jpg,https://www.foody.vn/ho-chi-minh/koneko-cafe-duong-d2,Café/Dessert,7.6,59,"36/63 Nguyễn Gia Trí (Đường D2), P. 25",Quận Bình Thạnh,TP. HCM,10.80383079,106.716297, 09:00 - 22:00,30.000đ - 55.000đ,,koneko-cafe-duong-d2
1182,The World Of Heineken,https://images.foody.vn/res/g71/701692/prof/s576x330/foody-mobile-8-jpg.jpg,https://www.foody.vn/ho-chi-minh/the-world-of-heineken,Khu Ẩm Thực,8.4,74,36 Hồ Tùng Mậu,Quận 1,TP. HCM,10.7719839,106.7043912, 15:00 - 21:30,235.000đ - 250.000đ,,the-world-of-heineken
1183,Chè Hiển Khánh,https://images.foody.vn/res/g2/10535/prof/s576x330/foody-mobile-che-hien-khanh-mb-jp-159-635691970336984705.jpg,https://www.foody.vn/ho-chi-minh/che-hien-khanh,Quán ăn,7.4,84,718 Nguyễn Đình Chiểu,Quận 3,TP. HCM,10.767533,106.679724, 09:00 - 12:30 | 14:30 - 22:00,10.000đ - 33.000đ,,che-hien-khanh
1184,Cửa Hàng Cafe 81,https://images.foody.vn/res/g22/213014/prof/s576x330/foody-upload-api-foody-mobile-15-190112135703.jpg,https://www.foody.vn/ho-chi-minh/81-cafe-nguyen-van-nguyen,Café/Dessert,7.6,65,"28 Nguyễn Hữu Cầu, P. Tân Định",Quận 1,TP. HCM,10.791256,106.691123, 07:00 - 22:30,10.000đ - 30.000đ,,81-cafe-nguyen-van-nguyen
1185,Cowboy Steakhouse & Grill,,https://www.foody.vn/ho-chi-minh/cowboy-steakhouse-bar,"Nhà hàng, Bar/Pub",7.7,70,"40 Đồng Nai, P. 15",Quận 10,TP. HCM,10.77790126,106.6638572, 10:15 - 13:45 | 17:45 - 21:00,50.000đ - 250.000đ,,cowboy-steakhouse-bar
1186,Mì Quảng Quỳnh Khương,,https://www.foody.vn/ho-chi-minh/mi-quang-quynh-khuong,Quán ăn,5.7,106,"309/10 Nguyễn Văn Trỗi, P. 1",Quận Tân Bình,TP. HCM,10.798733,106.667281, 07:00 - 23:00,20.000đ - 50.000đ,,mi-quang-quynh-khuong
1187,Bánh Xèo Ngọc Sơn,https://images.foody.vn/res/g1/2058/prof/s576x330/foody-mobile-banh-xeo-ngoc-son-mb-141-635791638068699053.jpg,https://www.foody.vn/ho-chi-minh/banh-xeo-ngoc-son,Quán ăn,7,67,"103 Ngô Quyền, P. 11",Quận 5,TP. HCM,10.75447578,106.6664633, 09:00 - 21:00,40.000đ - 110.000đ,,banh-xeo-ngoc-son
1188,Kem Bơ & Trái Cây Tô 251,https://images.foody.vn/res/g21/203474/prof/s576x330/foody-upload-api-foody-mobile-yuyuyu-190509135504.jpg,https://www.foody.vn/ho-chi-minh/kem-bo-trai-cay-to-251,"Ăn vặt/vỉa hè, Café/Dessert",6.9,76,"251 Tô Hiến Thành, P. 13",Quận 10,TP. HCM,10.77894387,106.6669993, 00:01 - 01:00 | 08:30 - 23:59,10.000đ - 25.000đ,,kem-bo-trai-cay-to-251
1189,Ốc Hòa - Ốc Bình Dân,https://images.foody.vn/res/g11/104612/prof/s576x330/foody-mobile-xdqorehj-jpg-221-635859615541223635.jpg,https://www.foody.vn/ho-chi-minh/oc-hoa-oc-binh-dan,Quán ăn,7.2,79,195/25 Trần văn Đang,Quận 3,TP. HCM,10.7849396,106.6721231, 09:01 - 01:00 | 15:00 - 23:59,30.000đ - 40.000đ,,oc-hoa-oc-binh-dan
1190,Ăn Vặt Ma-róc,https://images.foody.vn/res/g9/84739/prof/s576x330/foody-mobile-w1804q8x-jpg-207-635945198475847438.jpg,https://www.foody.vn/ho-chi-minh/ma-roc-lemontea,Ăn vặt/vỉa hè,6.6,77,"801/85 Xô Viết Nghệ Tĩnh, P. 26",Quận Bình Thạnh,TP. HCM,10.816888,106.714867, 15:00 - 00:00,5.000đ - 12.000đ,,ma-roc-lemontea
1191,Hủ Tiếu Mì Sườn Lò Siêu,https://images.foody.vn/res/g1/5241/prof/s576x330/foody-mobile-h9fh3600-jpg-202-636159381548829629.jpg,https://www.foody.vn/ho-chi-minh/hu-tieu-mi-suon-lo-sieu,Quán ăn,6.9,89,"105 Lò Siêu, P. 16",Quận 11,TP. HCM,10.756851,106.648691, 06:30 - 11:00 | 14:00 - 16:30,30.000đ - 55.000đ,,hu-tieu-mi-suon-lo-sieu
1192,Sushi Uraetei - Cộng Hòa,https://images.foody.vn/res/g65/643884/prof/s576x330/foody-mobile-17264124_12997468767-525-636258737680233434.jpg,https://www.foody.vn/ho-chi-minh/sushi-uraetei-cong-hoa,Nhà hàng,6.6,31,"117 - 117A Cộng Hòa, P. 12",Quận Tân Bình,TP. HCM,10.801252,106.652121, 11:00 - 22:00,10.000đ - 300.000đ,,sushi-uraetei-cong-hoa
1193,Sushi Uraetei - Nguyễn Văn Trỗi,https://images.foody.vn/res/g30/296196/prof/s576x330/foody-mobile-sushi-1-jpg-467-636217298152359037.jpg,https://www.foody.vn/ho-chi-minh/sushi-uraetei-nguyen-van-troi,Nhà hàng,7.9,23,"17 - 19 - 21 Nguyễn Văn Trỗi, P. 12",Quận Phú Nhuận,TP. HCM,10.792264,106.681015, 10:00 - 22:00,10.000đ - 300.000đ,,sushi-uraetei-nguyen-van-troi
